X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
5532578.51465015,4039997.11842649,2263,1763,Arak,IRN-MRK,Markazi,IR,Iran,Provincial capital,520944,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
5693071.94272325,5417663.6711504,2264,1764,Mangyshlak,KAZ-MGY,Mangyshlak,KZ,Kazakhstan,Provincial capital,0,0, ,0,1, 
5055463.40249713,4753234.1375068,2265,1765,Naxcivian,AZE-NKH,Nakhichevan,AJ,Azerbaijan,Provincial capital,0,0, ,0,0, 
5152978.94428603,4590874.43409039,2266,1766,Tabriz,IRN-AEK,Azarbayjan-e Khavari,IR,Iran,Provincial capital,1558693,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
5017392.12399381,4514224.62534726,2267,1767,Orumiyeh,IRN-AEB,Azarbayjan-e Bakhtari,IR,Iran,Provincial capital,736224,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
5520667.20979978,4477368.53773221,2268,1768,Rasht,IRN-GIL,Gilan,IR,Iran,Provincial capital,679995,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
5397325.32717061,4393347.66837133,2269,1769,Zanjan,IRN-ZNJ,Zanjan,IR,Iran,Provincial capital,430871,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
5059915.72694793,4240108.89663138,2270,1770,As-Sulaymaniyah,IRQ-ASL,As Sulaymaniyah,IZ,Iraq,Provincial capital,1202000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
5231348.63064977,4207316.51729711,2271,1771,Sanandaj,IRN-KRD,Kordestan,IR,Iran,Provincial capital,412767,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
5238361.77253507,4070234.25802304,2272,1772,Kermanshah,IRN-BKH,Bakhtaran,IR,Iran,Provincial capital,946651,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
6636500.94518332,5231146.9456326,2273,1773,Nukus,UZB-KRK,Karakalpakstan,UZ,Uzbekistan,Provincial capital,314928,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
6674382.86850572,5136145.50031508,2274,1774,Dashkhovuz,TKM-TSH,Tashauz,TX,Turkmenistan,Provincial capital,0,0, ,0,0, 
6755234.21487496,5098763.20049854,2275,1775,Urgench,UZB-KHR,Khorezm,UZ,Uzbekistan,Provincial capital,141685,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
6499960.36721655,4572423.75624714,2276,1776,Ashgabat,TKM-ASH,Ashkhabad,TX,Turkmenistan,National and provincial capital,0,0, ,0,0, 
6883886.03752526,4521808.14396098,2277,1777,Mary,TKM-MRY,Mary,TX,Turkmenistan,Provincial capital,0,0, ,0,1, 
6634307.84044134,4340598.36034668,2278,1778,Mashhad,IRN-KHR,Khorasan,IR,Iran,Provincial capital,3001184,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
7289534.37060477,5600607.2802064,2279,1779,Kyzylorda,KAZ-KZO,Kzyl-Orda,KZ,Kazakhstan,Provincial capital,240766,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
7272870.17518512,4875640.27128621,2280,1780,Navoi,UZB-NAV,Navoi,UZ,Uzbekistan,Provincial capital,136374,5,"100,000 to 249,999",0,1,UN_Data_2010_2020
7171424.28375337,4831995.48520891,2281,1781,Bukhara,UZB-BKH,Bukhara,UZ,Uzbekistan,Provincial capital,277839,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
7452617.64848563,4816366.94485085,2282,1782,Samarkand,UZB-SMK,Samarkand,UZ,Uzbekistan,Provincial capital,538211,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
7076914.36630606,4734284.51673511,2283,1783,Chardzhev,TKM-CHZ,Chardzhou,TX,Turkmenistan,Provincial capital,0,0, ,0,0, 
7319256.99962959,4704969.47856097,2284,1784,Karshi,UZB-KSH,Kashkadar'ya,UZ,Uzbekistan,Provincial capital,270736,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
7486235.57093096,4474011.2379717,2285,1785,Termez,UZB-SRK,Surkhandar'ya,UZ,Uzbekistan,Provincial capital,145065,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
7470651.39453519,4397927.84568644,2286,1786,Mazar-E Sharif,AFG-BLK,Balkh,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7318588.75766173,4392098.64244286,2287,1787,Sheberghan,AFG-JWZ,Jowzjan,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7210831.03300679,4289618.93046875,2288,1788,Meymaneh,AFG-FRY,Faryab,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7027966.74284867,4161571.15831995,2289,1789,Qal eh-ye,AFG-BDG,Badghis,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7263596.81882695,4098395.16988305,2290,1790,Chaghcharan,AFG-GHW,Ghowr,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
6922625.53957487,4075221.57069792,2291,1791,Herat,AFG-HER,Herat,AF,Afghanistan,Provincial capital,0,0, ,0,1, 
6352669.6503804,3539591.7300148,2292,1792,Kerman,IRN-KRM,Kerman,IR,Iran,Provincial capital,537718,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
6776351.72950947,3439440.31720234,2293,1793,Zahedan,IRN-BVS,Sistan va Baluchestan,IR,Iran,Provincial capital,587730,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
6264393.40349139,3147857.12659939,2294,1794,Bandar-E Abbas,IRN-HRM,Hormozgan,IR,Iran,Provincial capital,526648,3,"500,000 to 999,999",48520,0,UN_Data_2010_2020
6267401.03578267,3022941.62744371,2295,1795,Al Kasab,OMN-MSN,Musandam,MU,Oman,Other,0,0, ,0,0, 
6272853.22706432,2890368.1894169,2296,1796,Fujairad,ARE-AFJ,Al Fujayrah,AE,United Arab Emirates,Provincial capital,0,0, ,48262,0, 
7461523.31057285,2862607.91696742,2297,1797,Karachi,PAK-SIN,Sind,PK,Pakistan,Provincial capital,14910352,1,"5,000,000 and greater",48600,0,UN_Data_2010_2020
6521986.59881956,2705591.9487553,2298,1798,Muscat,OMN-MSQ,Masqat,MU,Oman,National and provincial capital,0,0, ,0,0, 
7332247.3287398,3846730.95647133,2299,1799,Tarin Kowt,AFG-ORZ,Oruzgan,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
6914721.75226817,3812636.21916636,2300,1800,Farah,AFG-FAR,Farah,AF,Afghanistan,Provincial capital,0,0, ,0,1, 
7447273.64700624,3777101.14360314,2301,1801,Qalat,AFG-ZAB,Zabol,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7313690.59469664,3712355.55247914,2302,1802,Kandahar,AFG-QND,Quandahar,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7164522.35280567,3708696.24016767,2303,1803,Lashkar Gah,AFG-HLM,Helmand,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
6889229.02581903,3647303.16335388,2304,1804,Zaranj,AFG-NMR,Nimruz,AF,Afghanistan,Provincial capital,0,0, ,0,0, 
7460409.23009071,3530443.74872121,2305,1805,Quetta,PAK-BLC,Baluchistan,PK,Pakistan,Provincial capital,1001205,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
3636440.11633724,-2151015.65232811,2306,1806,Mutare,ZWE-MNC,Manicaland,ZI,Zimbabwe,Provincial capital,262124,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
3311755.3353286,-2209960.44739654,2307,1807,Gweru,ZWE-MDL,Midlands,ZI,Zimbabwe,Provincial capital,91806,6,"50,000 to 99,999",0,0,UN_Data_2010_2020
3506563.9970313,-2391878.23446719,2308,1808,Masvingo,ZWE-MSV,Masvingo,ZI,Zimbabwe,Provincial capital,0,0, ,0,1, 
4813789.01114146,-1311585.31592862,2309,1809,Moroni,COM,Comoros,CN,Comoros,National capital,0,0, ,47300,0, 
4508439.42231732,-1455923.51004557,2310,1810,Pemba,MOZ-CDL,Cabo Delgado,MZ,Mozambique,Provincial capital,0,0, ,46940,0, 
4529705.23048296,-1696823.13719432,2311,1811,Mocambique,MOZ-NMP,Nampula,MZ,Mozambique,Other,0,0, ,46930,0, 
3453130.9824289,-2017659.7848164,2312,1812,Harare,ZWE-MEA,Mashonaland East,ZI,Zimbabwe,National and provincial capital,1485231,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
3727348.28786943,-2170640.14928812,2313,1813,Chimoio,MOZ-MAN,Manica,MZ,Mozambique,Provincial capital,0,0, ,0,0, 
3195982.6124294,-2296738.31844551,2314,1814,Bulawayo,ZWE-MNR,Matabeleland North,ZI,Zimbabwe,Other,653337,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
1136795.01611543,-78593.1094484322,2315,1815,Lambarene,GAB-MOG,Moyen-Ogooue,GB,Gabon,Provincial capital,0,0, ,0,0, 
977608.026419131,-80263.3557059937,2316,1816,Port Gentil,GAB-OMR,Ogooue-Maritime,GB,Gabon,Provincial capital,136462,5,"100,000 to 249,999",46440,0,UN_Data_2010_2020
1224960.05206688,-209874.654292477,2317,1817,Mouila,GAB-NGO,Ngounie,GB,Gabon,Provincial capital,0,0, ,0,0, 
1227519.83789417,-318171.218935324,2318,1818,Tchibanga,GAB-NYN,Nyanga,GB,Gabon,Provincial capital,0,0, ,0,0, 
2215814.8363455,-1321931.91852879,2319,1819,Luena,AGO-MOX,Moxico,AO,Angola,Provincial capital,0,0, ,0,0, 
1885640.78146164,-1388986.14297649,2320,1820,Kuito,AGO-BIE,Bie,AO,Angola,Provincial capital,0,0, ,0,0, 
1988912.10178598,-1666161.12469287,2321,1821,Menongue,AGO-CCB,Cuando Cubango,AO,Angola,Provincial capital,0,0, ,0,0, 
4860951.29101355,-2674399.97383125,2322,1822,Toliara,MDG-TOL,Toliara,MA,Madagascar,Provincial capital,169760,5,"100,000 to 249,999",47460,1,UN_Data_2010_2020
3939374.17854428,-2738062.33040835,2323,1823,Inhambane,MOZ-INH,Inhambane,MZ,Mozambique,Provincial capital,0,0, ,46880,1, 
1971579.64597691,-2184156.12172465,2324,1824,Tsumeb,NAM-TSM,Tsumeb,WA,Namibia,Provincial capital,0,0, ,0,1, 
1930502.76155355,-2230432.16459993,2325,1825,Otavi,NAM-GRT,Grootfontein,WA,Namibia,Provincial capital,0,0, ,0,0, 
2409732.83420523,-2476143.94600337,2326,1826,Ghanzi,BWA-GHN,Ghanzi,BC,Botswana,Provincial capital,0,0, ,0,1, 
1882746.36805759,-2509484.79158148,2327,1827,Okahandja,NAM-OKH,Okahandja,WA,Namibia,Provincial capital,0,0, ,0,1, 
2110951.54351613,-2566241.82101702,2328,1828,Gobabis,NAM-GBB,Gobabis,WA,Namibia,Provincial capital,0,0, ,0,1, 
1617249.38542275,-2592641.40538531,2329,1829,Swakopmund,NAM-SWK,Swakopmund,WA,Namibia,Provincial capital,0,0, ,0,1, 
1627167.93838139,-2644342.27072838,2330,1830,Walvis Bay,NAM-SWK,Swakopmund,WA,Namibia,Other,0,0, ,46640,0, 
1687047.04251195,-3079063.72083988,2331,1831,Luderitz,NAM-LDR,Luderitz,WA,Namibia,Provincial capital,0,0, ,46650,1, 
2057407.31797617,-4025982.0402952,2332,1832,Cape Town,ZAF-WCP,Western Cape,SF,South Africa,Provincial capital,4096000,2,"1,000,000 to 4,999,999",46770,0,UN_Habitat_2020
1901002.53598229,-2578894.4654391,2333,1833,Windhoek,NAM-WND,Windhoek,WA,Namibia,National and provincial capital,325858,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
1901448.37449659,-2670763.24929401,2334,1834,Rehoboth,NAM-RHB,Rehoboth,WA,Namibia,Provincial capital,0,0, ,0,1, 
1999186.33816061,-2829264.69861226,2335,1835,Mariental,NAM-MRN,Mariental,WA,Namibia,Provincial capital,0,0, ,0,1, 
1889314.66619265,-2855982.44037568,2336,1836,Maltahohe,NAM-MLT,Maltahohe,WA,Namibia,Provincial capital,0,0, ,0,1, 
2493223.12383075,-3001186.87010156,2337,1837,Tsabong,BWA-KGL,Kgalagadi,BC,Botswana,Provincial capital,0,0, ,0,0, 
1910354.03658381,-3061390.19449424,2338,1838,Bethanien,NAM-BTH,Bethanien,WA,Namibia,Provincial capital,0,0, ,0,1, 
2018556.58656745,-3070349.12216937,2339,1839,Keetmanshoop,NAM-KTM,Keetmanshoop,WA,Namibia,Provincial capital,0,0, ,0,1, 
2086684.12690825,-3251748.27761407,2340,1840,Karasburg,NAM-KRS,Karasburg,WA,Namibia,Provincial capital,0,0, ,0,1, 
1935400.92451865,-369229.837439966,2341,1841,Bandundu,ZAR-BAN,Bandundu,CG,"Congo, DRC",Provincial capital,0,0, ,0,1, 
1701534.15994391,-477470.286303395,2342,1842,Brazzaville,COG-POO,Pool,CF,Congo,National capital,2074000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
1643298.14813812,-485375.50238068,2343,1843,Kinkala,COG-POO,Pool,CF,Congo,Provincial capital,0,0, ,0,0, 
2493890.37103454,-657053.860217686,2344,1844,Kananga,ZAR-KOC,Kasai-Occidental,CG,"Congo, DRC",Provincial capital,1293000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
2115070.25357583,-818206.369220787,2345,1845,Kahemba,ZAR-BAN,Bandundu,CG,"Congo, DRC",Other,0,0, ,0,0, 
2308098.58235664,-941152.310476569,2346,1846,Lucapa,AGO-LNO,Lunda Norte,AO,Angola,Provincial capital,0,0, ,0,0, 
2269916.11133731,-1080589.80683652,2347,1847,Saurimo,AGO-LSU,Lunda Sul,AO,Angola,Provincial capital,0,0, ,0,0, 
1703077.03900046,-481468.01734204,2348,1848,Kinshasa,ZAR-KNS,Kinshasa,CG,"Congo, DRC",National and provincial capital,12322000,1,"5,000,000 and greater",0,1,UN_Habitat_2020
1499585.1186641,-648660.436388997,2349,1849,Matadi,ZAR-BZA,Bas-Zaire,CG,"Congo, DRC",Provincial capital,0,0, ,46530,0, 
1588161.93167157,-702730.258427376,2350,1850,Mbanza Congo,AGO-ZAI,Zaire,AO,Angola,Provincial capital,0,0, ,0,0, 
1686489.9930601,-865368.786072357,2351,1851,Uige,AGO-UIG,Uige,AO,Angola,Provincial capital,0,0, ,0,1, 
1520958.14028948,-958485.836588473,2352,1852,Caxito,AGO-BEN,Bengo,AO,Angola,Provincial capital,0,0, ,0,0, 
1473313.95249514,-984837.475377006,2353,1853,Luanda,AGO-LUA,Luanda,AO,Angola,National and provincial capital,7555000,1,"5,000,000 and greater",46560,1,UN_Habitat_2020
1660218.80846959,-1039621.65648767,2354,1854,Ndalatando,AGO-CNO,Cuanza Norte,AO,Angola,Provincial capital,0,0, ,0,0, 
1819072.16535322,-1067154.80853496,2355,1855,Malange,AGO-MLN,Malanje,AO,Angola,Provincial capital,0,0, ,0,0, 
1541663.89628952,-1255816.03848857,2356,1856,Ngunza,AGO-CSU,Cuanza Sul,AO,Angola,Provincial capital,0,0, ,0,0, 
1771838.75985086,-53801.3540334801,2357,1857,Owando,COG-CVT,Cuvette,CF,Congo,Provincial capital,0,0, ,0,0, 
1391938.62336826,-125464.940972032,2358,1858,Kaulomoutou,GAB-OLO,Ogooue-Lolo,GB,Gabon,Provincial capital,0,0, ,0,0, 
1514278.63121687,-181697.638224337,2359,1859,Masuku,GAB-HOG,Haut-Ogooue,GB,Gabon,Provincial capital,0,0, ,0,0, 
1643075.726263,-283178.899112521,2360,1860,Djambala,COG-PLT,Plateaux,CF,Congo,Provincial capital,0,0, ,0,0, 
1486894.3609083,-411164.619697316,2361,1861,Sibiti,COG-LEK,Lekoumou,CF,Congo,Provincial capital,0,0, ,0,0, 
1508824.41356399,-463943.276834115,2362,1862,Madingou,COG-BOU,Bouenza,CF,Congo,Provincial capital,0,0, ,0,0, 
1410640.62980722,-467291.435939901,2363,1863,Loubomo,COG-NIA,Niari,CF,Congo,Provincial capital,0,0, ,0,0, 
1342300.70733968,-516943.642828645,2364,1864,Pointe Noire,COG-KOU,Kouilou,CF,Congo,Other,1081000,2,"1,000,000 to 4,999,999",46470,0,UN_Habitat_2020
1356984.18014409,-619574.074355052,2365,1865,Cabinda,AGO-CBN,Cabinda,AO,Angola,Provincial capital,0,0, ,46490,1, 
1756988.95881136,-1926645.63668617,2366,1866,Onjiva,AGO-CUN,Cunene,AO,Angola,Provincial capital,0,0, ,0,0, 
1492349.57332525,-1411445.75418717,2367,1867,Benguela,AGO-BNG,Benguela,AO,Angola,Provincial capital,0,0, ,46600,1, 
1751723.10157532,-1432326.23505939,2368,1868,Huambo,AGO-HUA,Huambo,AO,Angola,Provincial capital,0,0, ,0,1, 
1501922.50103782,-1679867.28307255,2369,1869,Lubango,AGO-HUI,Huila,AO,Angola,Provincial capital,0,0, ,0,0, 
1352531.85569329,-1708415.19522545,2370,1870,Namibe,AGO-NAM,Namibe,AO,Angola,Provincial capital,0,0, ,46610,1, 
1797364.53457263,-2285829.180422,2371,1871,Outjo,NAM-OUT,Outjo,WA,Namibia,Provincial capital,0,0, ,0,1, 
1853135.94473441,-2328080.0963597,2372,1872,Otjiwarongo,NAM-OTJ,Otjiwarongo,WA,Namibia,Provincial capital,0,0, ,0,1, 
1775656.90379206,-2443943.74649691,2373,1873,Omaruru,NAM-OMR,Omaruru,WA,Namibia,Provincial capital,0,0, ,0,1, 
1764747.47372223,-2504203.38370429,2374,1874,Karibib,NAM-KRB,Karibib,WA,Namibia,Provincial capital,0,0, ,0,1, 
3467602.07310656,-1149048.91323908,2375,1875,Kasama,ZMB-NRT,Northern,ZA,Zambia,Provincial capital,231824,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3519588.38759976,-889754.032864298,2376,1876,Sumbawanga,TZA-RUK,Rukwa,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
3722412.0475467,-993737.946085439,2377,1877,Mbeya,TZA-MBE,Mbeya,TZ,Tanzania,Provincial capital,0,0, ,0,1, 
3216131.33739914,-1255022.45181298,2378,1878,Mansa,ZMB-LUA,Luapula,ZA,Zambia,Provincial capital,0,0, ,0,0, 
3187522.78885647,-1456076.70509467,2379,1879,Ndola,ZMB-CPP,Copperbelt,ZA,Zambia,Provincial capital,451246,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
3634024.58972015,-1532030.68568219,2380,1880,Chipata,ZMB-EST,Eastern,ZA,Zambia,Provincial capital,455783,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
3166705.82191887,-1625549.92663341,2381,1881,Kabwe,ZMB-CNT,Central,ZA,Zambia,Provincial capital,202360,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3135870.08875439,-1738805.99264387,2382,1882,Lusaka,ZMB-LUS,Lusaka,ZA,Zambia,National and provincial capital,1747152,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
3738887.88254952,-1823722.7156416,2383,1883,Tete,MOZ-TET,Tete,MZ,Mozambique,Provincial capital,0,0, ,0,1, 
3066851.90299215,-1309311.99160775,2384,1884,Lumumbashi,ZAR-SHA,Shaba,CG,"Congo, DRC",Other,2242000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
2938945.47178901,-1366200.10291411,2385,1885,Solwezi,ZMB-NWS,North-Western,ZA,Zambia,Provincial capital,0,0, ,0,0, 
2575042.28352227,-1721143.76155715,2386,1886,Mongu,ZMB-WST,Western,ZA,Zambia,Provincial capital,0,0, ,0,0, 
2792259.8846676,-2018046.03436934,2387,1887,Kasane,BWA-CHO,Chobe,BC,Botswana,Provincial capital,0,0, ,0,0, 
2878499.31530133,-2020934.13482666,2388,1888,Livingstone,ZMB-STH,Southern,ZA,Zambia,Provincial capital,139509,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
2606879.87304572,-2272320.6319959,2389,1889,Maun,BWA-NGM,Ngamiland,BC,Botswana,Provincial capital,0,0, ,0,0, 
3061286.47440171,-2412279.86306906,2390,1890,Francistown,BWA-NEA,North-East,BC,Botswana,Provincial capital,98961,6,"50,000 to 99,999",0,0,UN_Data_2010_2020
2973455.07126293,-2558294.22287484,2391,1891,Serowe,BWA-CNT,Central,BC,Botswana,Provincial capital,0,0, ,0,0, 
3532612.75974667,-37292.0267922243,2392,1892,Masaka,UGA-STB,South Buganda,UG,Uganda,Provincial capital,103293,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3540850.17986604,-147177.540590464,2393,1893,Bukoba,TZA-ZMG,Ziwa Magharibi,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
3661186.43815362,-280058.029360414,2394,1894,Mwanza,TZA-MWN,Mwanza,TZ,Tanzania,Provincial capital,2772509,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
3720408.29798564,-408264.213953531,2395,1895,Shinyanga,TZA-SHN,Shinyanga,TZ,Tanzania,Provincial capital,0,0, ,0,1, 
3654173.31468989,-559317.127602651,2396,1896,Tabora,TZA-TAB,Tabora,TZ,Tanzania,Provincial capital,0,0, ,0,1, 
2634564.69105122,-685932.955544803,2397,1897,Mbuji-Mayi,ZAR-KOR,Kasai-Oriental,CG,"Congo, DRC",Provincial capital,2172000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
3397103.1073553,-352695.48265882,2398,1898,Cankuzo,BDI-CNK,Cankuzo,BY,Burundi,Provincial capital,0,0, ,0,1, 
3338805.97282451,-437940.853687092,2399,1899,Rutana,BDI-RTN,Rutana,BY,Burundi,Provincial capital,0,0, ,0,1, 
3296392.58604391,-440172.301725029,2400,1900,Bururi,BDI-BUR,Bururi,BY,Burundi,Provincial capital,0,0, ,0,1, 
3317320.76391906,-460516.897288211,2401,1901,Makamba,BDI-MKM,Makamba,BY,Burundi,Provincial capital,0,0, ,0,1, 
3297172.03894931,-543450.443717472,2402,1902,Kigoma,TZA-KIG,Kigoma,TZ,Tanzania,Provincial capital,0,0, ,0,1, 
3375875.35812574,-318059.86964443,2403,1903,Muyinga,BDI-MYN,Muyinga,BY,Burundi,Provincial capital,0,0, ,0,1, 
3291350.14544702,-322964.218526463,2404,1904,Kayanza,BDI-KYN,Kayanza,BY,Burundi,Provincial capital,0,0, ,0,1, 
3320103.96638553,-324302.441770619,2405,1905,Ngozi,BDI-NGO,Ngozi,BY,Burundi,Provincial capital,0,0, ,0,1, 
3269086.45997867,-343397.282743959,2406,1906,Bubanza,BDI-BBN,Bubanza,BY,Burundi,Provincial capital,0,0, ,0,1, 
3357729.38795299,-345258.468793388,2407,1907,Karusi,BDI-KRZ,Karuzi,BY,Burundi,Provincial capital,0,0, ,0,0, 
3296392.58604391,-363208.676822549,2408,1908,Muramvya,BDI-MRM,Muramvya,BY,Burundi,Provincial capital,0,0, ,0,1, 
3267895.23001721,-375586.534172262,2409,1909,Bujumbura,BDI-BJM,Bujumbura,BY,Burundi,National and provincial capital,0,0, ,0,1, 
3332159.53044611,-382422.353777004,2410,1910,Gitega,BDI-GIT,Gitega,BY,Burundi,Provincial capital,0,0, ,0,1, 
3366746.27939932,-387741.974738101,2411,1911,Ruyigi,BDI-RUY,Ruyigi,BY,Burundi,Provincial capital,0,0, ,0,1, 
3411830.66294479,-67460.5264328723,2412,1912,Mbarara,UGA-STH,Southern,UG,Uganda,Provincial capital,195160,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3175722.69494365,-84271.1882559303,2413,1913,Buluko,ZAR-KIV,Kivu,CG,"Congo, DRC",Provincial capital,0,0, ,0,0, 
3298396.33560495,-167109.899971464,2414,1914,Ruhengeri,RWA-RHN,Ruhengeri,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3256874.60743138,-188713.737345476,2415,1915,Gisenyi,RWA-GSN,Gisenyi,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3267226.98804936,-228253.887942149,2416,1916,Kibuye,RWA-KIB,Kibuye,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3291350.14544702,-276526.057618755,2417,1917,Gikongoro,RWA-GKN,Gikongoro,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3215997.08109421,-277949.066070931,2418,1918,Cyangugu,RWA-CYN,Cyangugu,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3346597.55442957,-175907.531542965,2419,1919,Byumba,RWA-BYM,Byumba,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3346152.72910092,-217115.267638563,2420,1920,Kigali,RWA-KIG,Kigali,RW,Rwanda,National and provincial capital,859332,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
3312645.00440751,-231150.178609693,2421,1921,Gitarama,RWA-GTR,Gitarama,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3398951.56319372,-241253.000715551,2422,1922,Kibungo,RWA-KBN,Kibungo,RW,Rwanda,Provincial capital,0,0, ,0,1, 
3309751.58576755,-289530.17655259,2423,1923,Butare,RWA-BUT,Butare,RW,Rwanda,Provincial capital,0,0, ,0,1, 
4735420.3011202,-38516.326647301,2424,1924,Kismaayo,SOM-JHO,Jubbada Hoose,SO,Somalia,Provincial capital,0,0, ,0,0, 
4157003.55674563,-371906.340017116,2425,1925,Moshi,TZA-KLM,Kilimanjaro,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
4082531.15333052,-374917.135327646,2426,1926,Arusha,TZA-ARS,Arusha,TZ,Tanzania,Provincial capital,0,0, ,0,1, 
4414362.31934376,-451325.312626702,2427,1927,Mombasa,KEN-COA,Coast,KE,Kenya,Provincial capital,1411000,2,"1,000,000 to 4,999,999",47100,0,UN_Habitat_2020
4419965.80687026,-563790.769736472,2428,1928,Wete,TZA-PNR,Pemba North,TZ,Tanzania,Provincial capital,0,0, ,47025,0, 
4352480.47883774,-565015.831338338,2429,1929,Tanga,TZA-TAN,Tanga,TZ,Tanzania,Provincial capital,0,0, ,47030,1, 
4415676.77109769,-596426.166421118,2430,1930,Mkoani,TZA-PSO,Pemba South,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
4420163.17542832,-1119115.7183031,2431,1931,Lindi,TZA-LIN,Lindi,TZ,Tanzania,Provincial capital,0,0, ,46980,1, 
4473262.5756396,-1149988.71648256,2432,1932,Mtwara,TZA-MTW,Mtwara,TZ,Tanzania,Provincial capital,0,0, ,46975,1, 
4370403.0323713,-655598.475292181,2433,1933,Mkokotoni,TZA-ZNR,Zanzibar North,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
4372996.87965686,-684063.749947253,2434,1934,Koani,TZA-ZCN,Zanzibar Central/South,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
4364058.15087542,-687724.621384616,2435,1935,Zanzibar,TZA-ZUR,Zanzibar Urban/West,TZ,Tanzania,Provincial capital,1303569,2,"1,000,000 to 4,999,999",47050,0,UN_Data_2010_2020
3978336.12089055,-688732.334412114,2436,1936,Dodoma,TZA-DOD,Dodoma,TZ,Tanzania,Provincial capital,2083588,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
4332187.49465778,-755023.25524838,2437,1937,Kibaha,TZA-PWA,Pwani,TZ,Tanzania,Provincial capital,0,0, ,0,0, 
4369662.63316601,-760701.668891998,2438,1938,Dar es Salaam,TZA-DES,Dar es Salaam,TZ,Tanzania,National and provincial capital,4364541,2,"1,000,000 to 4,999,999",47010,1,UN_Data_2010_2020
